code,市場,銘柄名,現在値
9405,東証1部,朝日放送グループホールディングス,717
9407,福証,ＲＫＢ毎日ホールディングス,6100
9408,東証JQS,新潟放送,1270
9409,東証1部,テレビ朝日ホールディングス,1881
9412,東証1部,スカパーＪＳＡＴホールディングス,445
9413,東証1部,テレビ東京ホールディングス,2134
9414,東証1部,日本ＢＳ放送,1100
9416,東証1部,ビジョン,992
9417,東証1部,スマートバリュー,822
9418,東証1部,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,2117
9419,東証1部,ワイヤレスゲート,448
9421,東証JQS,エヌジェイホールディングス,989
9422,東証1部,コネクシオ,1475
9423,東証JQS,ＦＲＳ,100
9424,東証1部,日本通信,232
9425,東証JQS,日本テレホン,385
9428,東証1部,クロップス,870
9432,東証1部,日本電信電話,2894.5
9433,東証1部,ＫＤＤＩ,3705
9434,東証1部,ソフトバンク,1423.5
9435,東証1部,光通信,22760
9436,東証JQS,沖縄セルラー電話,5060
9438,東証1部,エムティーアイ,717
9439,東証JQS,エム・エイチ・グループ,231
9441,東証JQS,ベルパーク,6060
9444,東証JQS,トーシンホールディングス,601
9445,東証2部,フォーバルテレコム,358
9446,東証JQS,サカイホールディングス,651
9449,東証1部,ＧＭＯインターネット,3105
9450,東証1部,ファイバーゲート,1337
9466,東証1部,アイドママーケティングコミュニケーション,412
9467,マザーズ,アルファポリス,3105
9468,東証1部,ＫＡＤＯＫＡＷＡ,3950
9470,東証1部,学研ホールディングス,1332
9471,名証2部,文溪堂,1350
9474,東証1部,ゼンリン,1173
9475,東証1部,昭文社ホールディングス,469
9476,東証JQS,中央経済社ホールディングス,566
9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ,203
9479,東証1部,インプレスホールディングス,217
9501,東証1部,東京電力ホールディングス,345
9502,東証1部,中部電力,1326
9503,東証1部,関西電力,1058
9504,東証1部,中国電力,1047
9505,東証1部,北陸電力,652
9506,東証1部,東北電力,920
9507,東証1部,四国電力,773
9508,東証1部,九州電力,875
9509,東証1部,北海道電力,508
9511,東証1部,沖縄電力,1417
9513,東証1部,Ｊ－ＰＯＷＥＲ,1612
9514,東証1部,エフオン,998
9517,東証1部,イーレックス,1853
9519,東証1部,レノバ,3345
9531,東証1部,東京ガス,2227.5
9532,東証1部,大阪ガス,2131
9533,東証1部,東邦ガス,6320
9534,東証1部,北海道ガス,1549
9535,東証1部,広島ガス,378
9536,東証1部,西部ガスホールディングス,2513
9537,東証2部,北陸ガス,3115
9539,東証2部,京葉瓦斯,3330
9543,東証1部,静岡ガス,1081
9551,東証1部,メタウォーター,1911
9600,東証1部,アイネット,1468
9601,東証1部,松竹,12220
9602,東証1部,東宝,4335
9603,東証1部,エイチ・アイ・エス,2385
9605,東証1部,東映,23260
9610,東証JQS,ウィルソン・ラーニング　ワールドワイド,230
9612,東証1部,ラックランド,2546
9613,東証1部,ＮＴＴデータ,1738
9616,東証1部,共立メンテナンス,3395
9619,東証1部,イチネンホールディングス,1240
9621,東証1部,建設技術研究所,2476
9622,東証1部,スペース,893
9624,東証1部,長大,1910
9625,東証JQS,セレスポ,746
9627,東証1部,アインホールディングス,6730
9628,東証1部,燦ホールディングス,1217
9629,東証1部,ピー・シー・エー,4165
9631,東証2部,東急レクリエーション,4850
9632,東証1部,スバル興業,8110
9633,東証1部,東京テアトル,1242
9635,東証2部,武蔵野興業,2112
9636,東証2部,きんえい,3045
9637,東証2部,オーエス,3010
9639,東証JQS,三協フロンテア,3890
9640,東証JQS,セゾン情報システムズ,2036
9641,東証JQS,サコス,359
9643,名証2部,中日本興業,9640
9644,東証1部,タナベ経営,1407
9647,東証JQS,協和コンサルタンツ,3055
9651,東証JQS,日本プロセス,821
9656,東証2部,グリーンランドリゾート,420
9658,東証1部,ビジネスブレイン太田昭和,1782
9661,東証2部,歌舞伎座,4800
9663,東証1部,ナガワ,8250
9664,名証2部,御園座,2216
9672,東証1部,東京都競馬,5540
9675,東証1部,常磐興産,1406
9678,東証1部,カナモト,2752
9679,東証JQS,ホウライ,3080
9682,東証1部,ＤＴＳ,2624
9684,東証1部,スクウェア・エニックス・ホールディングス,5860
9685,東証JQS,ＫＹＣＯＭホールディングス,561
9686,東証2部,東洋テック,1005
9687,東証JQS,ＫＳＫ,2195
9691,東証JQS,両毛システムズ,2065
9692,東証1部,シーイーシー,1392
9695,東証JQS,鴨川グランドホテル,260
9696,東証JQS,ウィザス,592
9697,東証1部,カプコン,3295
9698,東証JQS,クレオ,1239
9699,東証1部,西尾レントオール,3185
9701,東証2部,東京會舘,3065
9702,東証1部,アイ・エス・ビー,1378
9704,東証1部,アゴーラ　ホスピタリティー　グループ,24
9706,東証1部,日本空港ビルデング,4545
9707,東証JQS,ユニマット　リタイアメント・コミュニティ,1400
9708,東証2部,帝国ホテル,1900
9709,東証2部,ＮＣＳ＆Ａ,511
9713,東証2部,ロイヤルホテル,1127
9715,東証1部,トランスコスモス,2971
9716,東証1部,乃村工藝社,877
9717,東証1部,ジャステック,1259
9719,東証1部,ＳＣＳＫ,6190
9720,東証JQS,ホテル、ニューグランド,3900
9722,東証1部,藤田観光,2151
9723,東証2部,京都ホテル,619
9726,東証1部,ＫＮＴ－ＣＴホールディングス,1213
9728,東証1部,日本管財,2364
9729,東証1部,トーカイ,2499
9731,東証1部,白洋舍,2303
9733,東証JQS,ナガセ,5310
9734,東証JQS,精養軒,849
9735,東証1部,セコム,8570
9739,東証1部,ＮＳＷ,2374
9740,東証1部,ＣＳＰ,2923
9742,東証1部,アイネス,1379
9743,東証1部,丹青社,869
9744,東証1部,メイテック,5910
9746,東証1部,ＴＫＣ,3485
9749,東証1部,富士ソフト,5510
9753,東証JQS,アイエックス・ナレッジ,814
9755,東証1部,応用地質,1307
9757,東証1部,船井総研ホールディングス,2313
9759,東証1部,ＮＳＤ,1841
9760,東証1部,進学会ホールディングス,421
9761,東証2部,東海リース,1516
9763,東証1部,丸紅建材リース,1787
9765,東証1部,オオバ,828
9766,東証1部,コナミホールディングス,6510
9767,東証2部,日建工学,1780
9768,東証1部,いであ,1809
9769,東証1部,学究社,1332
9776,東証JQS,札幌臨床検査センター,1570
9778,東証JQS,昴,4490
9780,東証JQS,ハリマビステム,3650
9782,東証JQS,ディーエムエス,1476
9783,東証1部,ベネッセホールディングス,2690
9787,東証1部,イオンディライト,3410
9788,東証1部,ナック,929
9790,東証1部,福井コンピュータホールディングス,4310
9791,東証2部,ビケンテクノ,831
9793,東証1部,ダイセキ,4070
9795,東証1部,ステップ,1600
9797,東証2部,大日本コンサルタント,1208
9799,東証2部,旭情報サービス,1230
9810,東証1部,日鉄物産,4450
9812,東証JQS,テーオーホールディングス,341
9816,東証JQS,ストライダーズ,276
9818,東証2部,大丸エナウィン,1392
9820,東証JQS,エムティジェネックス,2663
9823,東証JQS,マミーマート,2318
9824,東証1部,泉州電業,3250
9827,東証JQS,リリカラ,192
9828,東証1部,元気寿司,2671
9829,東証JQS,ながの東急百貨店,1607
9830,東証1部,トラスコ中山,2822
9831,東証1部,ヤマダホールディングス,540
9832,東証1部,オートバックスセブン,1501
9835,東証2部,ジュンテンドー,694
9837,東証1部,モリト,615
9842,東証1部,アークランドサカモト,1467
9843,東証1部,ニトリホールディングス,19365
9845,東証2部,パーカーコーポレーション,520
9846,東証2部,天満屋ストア,1142
9849,東証JQS,共同紙販ホールディングス,4805
9850,東証1部,グルメ杵屋,960
9852,東証JQS,ＣＢグループマネジメント,2705
9853,東証JQS,銀座ルノアール,817
9854,東証1部,愛眼,225
9856,東証1部,ケーユーホールディングス,932
9857,東証2部,英和,1222
9861,東証1部,吉野家ホールディングス,2043
9867,東証JQS,ソレキア,6340
9869,東証1部,加藤産業,3280
9872,東証1部,北恵,900
9873,東証2部,日本ＫＦＣホールディングス,2808
9876,東証JQS,コックス,173
9878,東証2部,セキド,2072
9880,東証1部,イノテック,1339
9882,東証1部,イエローハット,1974
9885,東証2部,シャルレ,367
9887,東証1部,松屋フーズホールディングス,3510
9888,東証JQS,ＵＥＸ,437
9889,東証1部,ＪＢＣＣホールディングス,1380
9890,東証JQS,マキヤ,880
9895,東証JQS,コンセック,1226
9896,東証1部,ＪＫホールディングス,798
9900,東証1部,サガミホールディングス,1022
9902,東証1部,日伝,2047
9903,東証JQS,カンセキ,2836
9904,東証2部,ベリテ,463
9906,東証JQS,藤井産業,1515
9908,東証JQS,Ｄｅｎｋｅｉ,1683
9909,東証JQS,愛光電気,1540
9913,東証JQS,日邦産業,598
9914,東証JQS,植松商会,755
9919,東証1部,関西スーパーマーケット,991
9927,東証JQS,ワットマン,2830
9928,東証1部,ミロク情報サービス,1680
9929,東証2部,平和紙業,416
9930,東証1部,北沢産業,254
9932,東証1部,杉本商事,2241
9934,東証1部,因幡電機産業,2577
9936,東証1部,王将フードサービス,5630
9941,東証JQS,太洋物産,429
9942,福証,ジョイフル,709
9945,東証1部,プレナス,1988
9946,東証1部,ミニストップ,1389
9948,東証1部,アークス,2414
9950,東証JQS,ハチバン,3010
9955,東証JQS,ヨンキュウ,1901
9956,東証1部,バローホールディングス,2278
9959,東証2部,アシードホールディングス,498
9960,東証1部,東テク,2810
9962,東証1部,ミスミグループ本社,3475
9964,東証JQS,アイ・テック,1486
9966,東証1部,藤久,824
9967,東証2部,堺商事,2184
9969,東証2部,ショクブン,301
9972,東証1部,アルテック,319
9973,東証JQS,小僧寿し,49
9974,東証1部,ベルク,5690
9976,東証JQS,セキチュー,1745
9977,東証JQS,アオキスーパー,2881
9978,東証JQS,文教堂グループホールディングス,76
9979,東証1部,大庄,1001
9980,東証2部,ＭＲＫホールディングス,143
9982,東証1部,タキヒヨー,1875
9983,東証1部,ファーストリテイリング,86630
9984,東証1部,ソフトバンクグループ,8505
9986,東証1部,蔵王産業,1444
9987,東証1部,スズケン,3400
9989,東証1部,サンドラッグ,3590
9990,東証1部,サックスバー　ホールディングス,595
9991,東証1部,ジェコス,878
9993,東証1部,ヤマザワ,1709
9994,東証1部,やまや,2277
9995,東証1部,グローセル,418
9996,東証JQS,サトー商会,1524
9997,東証1部,ベルーナ,1156
