code,市場,銘柄名,現在値
9405,東証1部,朝日放送グループホールディングス,716
9407,福証,ＲＫＢ毎日ホールディングス,6100
9408,東証JQS,新潟放送,1265
9409,東証1部,テレビ朝日ホールディングス,1890
9412,東証1部,スカパーＪＳＡＴホールディングス,442
9413,東証1部,テレビ東京ホールディングス,2166
9414,東証1部,日本ＢＳ放送,1091
9416,東証1部,ビジョン,995
9417,東証1部,スマートバリュー,828
9418,東証1部,ＵＳＥＮ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,2016
9419,東証1部,ワイヤレスゲート,414
9421,東証JQS,エヌジェイホールディングス,965
9422,東証1部,コネクシオ,1463
9423,東証JQS,ＦＲＳ,100
9424,東証1部,日本通信,224
9425,東証JQS,日本テレホン,372
9428,東証1部,クロップス,891
9432,東証1部,日本電信電話,2897
9433,東証1部,ＫＤＤＩ,3685
9434,東証1部,ソフトバンク,1436
9435,東証1部,光通信,22540
9436,東証JQS,沖縄セルラー電話,4890
9438,東証1部,エムティーアイ,696
9439,東証JQS,エム・エイチ・グループ,229
9441,東証JQS,ベルパーク,6260
9444,東証JQS,トーシンホールディングス,598
9445,東証2部,フォーバルテレコム,359
9446,東証JQS,サカイホールディングス,661
9449,東証1部,ＧＭＯインターネット,3010
9450,東証1部,ファイバーゲート,1299
9466,東証1部,アイドママーケティングコミュニケーション,417
9467,マザーズ,アルファポリス,3070
9468,東証1部,ＫＡＤＯＫＡＷＡ,3725
9470,東証1部,学研ホールディングス,1342
9471,名証2部,文溪堂,1353
9474,東証1部,ゼンリン,1127
9475,東証1部,昭文社ホールディングス,467
9476,東証JQS,中央経済社ホールディングス,582
9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ,200
9479,東証1部,インプレスホールディングス,214
9501,東証1部,東京電力ホールディングス,347
9502,東証1部,中部電力,1351.5
9503,東証1部,関西電力,1086.5
9504,東証1部,中国電力,1081
9505,東証1部,北陸電力,665
9506,東証1部,東北電力,949
9507,東証1部,四国電力,778
9508,東証1部,九州電力,891
9509,東証1部,北海道電力,517
9511,東証1部,沖縄電力,1437
9513,東証1部,Ｊ－ＰＯＷＥＲ,1666
9514,東証1部,エフオン,997
9517,東証1部,イーレックス,1922
9519,東証1部,レノバ,3440
9531,東証1部,東京ガス,2263
9532,東証1部,大阪ガス,2166
9533,東証1部,東邦ガス,6540
9534,東証1部,北海道ガス,1554
9535,東証1部,広島ガス,379
9536,東証1部,西部ガスホールディングス,2540
9537,東証2部,北陸ガス,3115
9539,東証2部,京葉瓦斯,3355
9543,東証1部,静岡ガス,1054
9551,東証1部,メタウォーター,1908
9600,東証1部,アイネット,1466
9601,東証1部,松竹,12400
9602,東証1部,東宝,4245
9603,東証1部,エイチ・アイ・エス,2373
9605,東証1部,東映,23450
9610,東証JQS,ウィルソン・ラーニング　ワールドワイド,218
9612,東証1部,ラックランド,2495
9613,東証1部,ＮＴＴデータ,1673
9616,東証1部,共立メンテナンス,3445
9619,東証1部,イチネンホールディングス,1254
9621,東証1部,建設技術研究所,2436
9622,東証1部,スペース,880
9624,東証1部,長大,1869
9625,東証JQS,セレスポ,666
9627,東証1部,アインホールディングス,6750
9628,東証1部,燦ホールディングス,1189
9629,東証1部,ピー・シー・エー,4125
9631,東証2部,東急レクリエーション,4805
9632,東証1部,スバル興業,8090
9633,東証1部,東京テアトル,1245
9635,東証2部,武蔵野興業,2140
9636,東証2部,きんえい,3040
9637,東証2部,オーエス,3000
9639,東証JQS,三協フロンテア,3815
9640,東証JQS,セゾン情報システムズ,2070
9641,東証JQS,サコス,347
9643,名証2部,中日本興業,9640
9644,東証1部,タナベ経営,1434
9647,東証JQS,協和コンサルタンツ,3030
9651,東証JQS,日本プロセス,822
9656,東証2部,グリーンランドリゾート,414
9658,東証1部,ビジネスブレイン太田昭和,1783
9661,東証2部,歌舞伎座,4860
9663,東証1部,ナガワ,8200
9664,名証2部,御園座,2148
9672,東証1部,東京都競馬,5360
9675,東証1部,常磐興産,1400
9678,東証1部,カナモト,2649
9679,東証JQS,ホウライ,3040
9682,東証1部,ＤＴＳ,2567
9684,東証1部,スクウェア・エニックス・ホールディングス,5650
9685,東証JQS,ＫＹＣＯＭホールディングス,573
9686,東証2部,東洋テック,1004
9687,東証JQS,ＫＳＫ,2264
9691,東証JQS,両毛システムズ,2007
9692,東証1部,シーイーシー,1343
9695,東証JQS,鴨川グランドホテル,259
9696,東証JQS,ウィザス,585
9697,東証1部,カプコン,3380
9698,東証JQS,クレオ,1245
9699,東証1部,西尾レントオール,3115
9701,東証2部,東京會舘,3065
9702,東証1部,アイ・エス・ビー,1319
9704,東証1部,アゴーラ　ホスピタリティー　グループ,25
9706,東証1部,日本空港ビルデング,4645
9707,東証JQS,ユニマット　リタイアメント・コミュニティ,1394
9708,東証2部,帝国ホテル,1900
9709,東証2部,ＮＣＳ＆Ａ,505
9713,東証2部,ロイヤルホテル,1134
9715,東証1部,トランスコスモス,2906
9716,東証1部,乃村工藝社,856
9717,東証1部,ジャステック,1266
9719,東証1部,ＳＣＳＫ,5900
9720,東証JQS,ホテル、ニューグランド,3850
9722,東証1部,藤田観光,1992
9723,東証2部,京都ホテル,611
9726,東証1部,ＫＮＴ－ＣＴホールディングス,1180
9728,東証1部,日本管財,2313
9729,東証1部,トーカイ,2492
9731,東証1部,白洋舍,2312
9733,東証JQS,ナガセ,5580
9734,東証JQS,精養軒,868
9735,東証1部,セコム,8716
9739,東証1部,ＮＳＷ,2353
9740,東証1部,ＣＳＰ,2870
9740,東証1部,ＣＳＰ,2870
9742,東証1部,アイネス,1347
9743,東証1部,丹青社,853
9744,東証1部,メイテック,5820
9746,東証1部,ＴＫＣ,3495
9749,東証1部,富士ソフト,5390
9753,東証JQS,アイエックス・ナレッジ,785
9755,東証1部,応用地質,1318
9757,東証1部,船井総研ホールディングス,2350
9759,東証1部,ＮＳＤ,1801
9760,東証1部,進学会ホールディングス,420
9761,東証2部,東海リース,1493
9763,東証1部,丸紅建材リース,1805
9765,東証1部,オオバ,825
9766,東証1部,コナミホールディングス,6440
9767,東証2部,日建工学,1769
9768,東証1部,いであ,1829
9769,東証1部,学究社,1317
9776,東証JQS,札幌臨床検査センター,1575
9778,東証JQS,昴,4475
9780,東証JQS,ハリマビステム,3620
9782,東証JQS,ディーエムエス,1402
9783,東証1部,ベネッセホールディングス,2589
9787,東証1部,イオンディライト,3415
9788,東証1部,ナック,924
9790,東証1部,福井コンピュータホールディングス,3995
9791,東証2部,ビケンテクノ,813
9793,東証1部,ダイセキ,4035
9795,東証1部,ステップ,1599
9797,東証2部,大日本コンサルタント,1199
9799,東証2部,旭情報サービス,1225
9810,東証1部,日鉄物産,4410
9812,東証JQS,テーオーホールディングス,344
9816,東証JQS,ストライダーズ,270
9818,東証2部,大丸エナウィン,1397
9820,東証JQS,エムティジェネックス,2702
9823,東証JQS,マミーマート,2328
9824,東証1部,泉州電業,3360
9827,東証JQS,リリカラ,186
9828,東証1部,元気寿司,2645
9829,東証JQS,ながの東急百貨店,1682
9830,東証1部,トラスコ中山,2888
9831,東証1部,ヤマダホールディングス,554
9832,東証1部,オートバックスセブン,1535
9835,東証2部,ジュンテンドー,698
9837,東証1部,モリト,620
9842,東証1部,アークランドサカモト,1468
9843,東証1部,ニトリホールディングス,19285
9845,東証2部,パーカーコーポレーション,524
9846,東証2部,天満屋ストア,1138
9849,東証JQS,共同紙販ホールディングス,4830
9850,東証1部,グルメ杵屋,961
9852,東証JQS,ＣＢグループマネジメント,2703
9853,東証JQS,銀座ルノアール,815
9854,東証1部,愛眼,227
9856,東証1部,ケーユーホールディングス,925
9857,東証2部,英和,1214
9861,東証1部,吉野家ホールディングス,2079
9867,東証JQS,ソレキア,6320
9869,東証1部,加藤産業,3355
9872,東証1部,北恵,885
9873,東証2部,日本ＫＦＣホールディングス,2845
9876,東証JQS,コックス,169
9878,東証2部,セキド,2413
9880,東証1部,イノテック,1308
9882,東証1部,イエローハット,2000
9885,東証2部,シャルレ,366
9887,東証1部,松屋フーズホールディングス,3510
9888,東証JQS,ＵＥＸ,434
9889,東証1部,ＪＢＣＣホールディングス,1361
9890,東証JQS,マキヤ,903
9895,東証JQS,コンセック,1228
9896,東証1部,ＪＫホールディングス,826
9900,東証1部,サガミホールディングス,1027
9902,東証1部,日伝,2083
9903,東証JQS,カンセキ,2831
9904,東証2部,ベリテ,438
9906,東証JQS,藤井産業,1375
9908,東証JQS,Ｄｅｎｋｅｉ,1621
9909,東証JQS,愛光電気,1502
9913,東証JQS,日邦産業,586
9914,東証JQS,植松商会,716
9919,東証1部,関西スーパーマーケット,1002
9927,東証JQS,ワットマン,2675
9928,東証1部,ミロク情報サービス,1635
9929,東証2部,平和紙業,420
9930,東証1部,北沢産業,254
9932,東証1部,杉本商事,2259
9934,東証1部,因幡電機産業,2562
9936,東証1部,王将フードサービス,5620
9941,東証JQS,太洋物産,409
9942,福証,ジョイフル,710
9945,東証1部,プレナス,2012
9946,東証1部,ミニストップ,1406
9948,東証1部,アークス,2466
9950,東証JQS,ハチバン,2998
9955,東証JQS,ヨンキュウ,1907
9956,東証1部,バローホールディングス,2365
9959,東証2部,アシードホールディングス,496
9960,東証1部,東テク,2786
9962,東証1部,ミスミグループ本社,3490
9964,東証JQS,アイ・テック,1560
9966,東証1部,藤久,808
9967,東証2部,堺商事,2179
9969,東証2部,ショクブン,300
9972,東証1部,アルテック,314
9973,東証JQS,小僧寿し,49
9974,東証1部,ベルク,5810
9976,東証JQS,セキチュー,1720
9977,東証JQS,アオキスーパー,2864
9978,東証JQS,文教堂グループホールディングス,75
9979,東証1部,大庄,1007
9980,東証2部,ＭＲＫホールディングス,145
9982,東証1部,タキヒヨー,1877
9983,東証1部,ファーストリテイリング,88930
9984,東証1部,ソフトバンクグループ,8647
9986,東証1部,蔵王産業,1441
9987,東証1部,スズケン,3580
9989,東証1部,サンドラッグ,3570
9990,東証1部,サックスバー　ホールディングス,593
9991,東証1部,ジェコス,893
9993,東証1部,ヤマザワ,1708
9994,東証1部,やまや,2288
9995,東証1部,グローセル,417
9996,東証JQS,サトー商会,1505
9997,東証1部,ベルーナ,1193
